|6.6.6
faL_1373-2273-10
           2
 T(K)
   1373.15000000000
   10.0000000000000
          91
 P(bar)
   1.00000000000000
   1.00000000000000
           1
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv
  2183.150       1.000000      -2128062.      -859238.9       50.91589       581.1890       243.7000       5.722953      0.6127197E-03  0.3064466E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2193.150       1.000000      -2133879.      -856801.9       50.82229       582.3027       243.7000       5.729086      0.6133757E-03  0.3076832E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2203.150       1.000000      -2139708.      -854364.9       50.72980       583.4114       243.7000       5.735225      0.6140324E-03  0.3089274E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2213.150       1.000000      -2145547.      -851927.9       50.63840       584.5150       243.7000       5.741370      0.6146898E-03  0.3101795E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2223.150       1.000000      -2151398.      -849490.9       50.54809       585.6137       243.7000       5.747523      0.6153479E-03  0.3114393E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2233.150       1.000000      -2157260.      -847053.9       50.45884       586.7074       243.7000       5.753681      0.6160067E-03  0.3127071E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2243.150       1.000000      -2163132.      -844616.9       50.37064       587.7963       243.7000       5.759847      0.6166663E-03  0.3139828E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2253.150       1.000000      -2169015.      -842179.9       50.28348       588.8803       243.7000       5.766019      0.6173265E-03  0.3152666E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2263.150       1.000000      -2174910.      -839742.9       50.19733       589.9595       243.7000       5.772197      0.6179874E-03  0.3165585E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2273.150       1.000000      -2180815.      -837305.9       50.11219       591.0339       243.7000       5.778383      0.6186490E-03  0.3178586E-04   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
